================================================================================
NAVIFLOW PROFILING REPORT
================================================================================

Algorithm: SimpleSolver
Timestamp: 2025-03-17 03:54:10
Mesh Size: 127x127
Reynolds Number: 100

SYSTEM INFORMATION
--------------------------------------------------------------------------------
Platform: macOS-14.1-arm64-arm-64bit
Processor: Apple M3 Pro
Python Version: 3.11.11
Total System Memory: 18.00 GB

CONVERGENCE INFORMATION
--------------------------------------------------------------------------------
Convergence Tolerance: 1.000000e-08
Final Residual: 9.996792e-09
Status: Converged after 16860 iterations

PERFORMANCE SUMMARY
--------------------------------------------------------------------------------
Total Wall Time: 3715.7393 seconds
Total CPU Time: 5122.6762 seconds
Total Iterations: 16860
Average Wall Time per Iteration: 0.2204 seconds
Peak Memory Usage: 210.11 MB

TIME BREAKDOWN (WALL TIME)
--------------------------------------------------------------------------------
Momentum Equations: 50.5794 seconds (1.36%)
Pressure Equation: 3653.6198 seconds (98.33%)
Velocity Update: 8.8062 seconds (0.24%)
Boundary Conditions: 0.0000 seconds (0.00%)
Other Operations: 2.5654 seconds (0.07%)

TIME BREAKDOWN (CPU TIME)
--------------------------------------------------------------------------------
Momentum Equations: 50.5679 seconds (0.99%)
Pressure Equation: 5060.5870 seconds (98.79%)
Velocity Update: 8.8045 seconds (0.17%)
Boundary Conditions: 0.0000 seconds (0.00%)
Other Operations: 2.5621 seconds (0.05%)

DETAILED RESIDUAL HISTORY
--------------------------------------------------------------------------------
 Iter    Wall Time     CPU Time    Total Res Momentum Res Pressure Res Inf Norm Err     RSS (MB)     VMS (MB)
13841    3051.8645    4207.6255 4.743639e-08 4.528281e-08 8.475736e-01          N/A       128.52    400847.55
13842    3052.0799    4207.9215 4.484031e-08 4.713220e-08 8.475736e-01          N/A       128.52    400847.55
13843    3052.2947    4208.2152 4.959504e-08 4.456508e-08 8.475736e-01          N/A       128.52    400847.55
13844    3052.5084    4208.5061 4.564076e-08 4.699706e-08 8.475736e-01          N/A       128.52    400847.55
13845    3052.7237    4208.8013 4.599507e-08 4.488543e-08 8.475736e-01          N/A       128.52    400847.55
13846    3052.9413    4209.1053 4.598397e-08 4.524811e-08 8.475736e-01          N/A       128.52    400847.55
13847    3053.1587    4209.4058 4.727929e-08 4.514104e-08 8.475736e-01          N/A       128.52    400847.55
13848    3053.3765    4209.7098 4.468227e-08 4.699962e-08 8.475736e-01          N/A       128.52    400847.55
13849    3053.5952    4210.0168 4.946269e-08 4.440781e-08 8.475736e-01          N/A       128.52    400847.55
13850    3053.8140    4210.3239 4.548396e-08 4.686171e-08 8.475736e-01          N/A       128.52    400847.55
13851    3054.0325    4210.6258 4.583794e-08 4.474789e-08 8.475736e-01          N/A       128.52    400847.55
13852    3054.2499    4210.9268 4.584622e-08 4.509188e-08 8.475736e-01          N/A       128.52    400847.55
13853    3054.4670    4211.2273 4.712277e-08 4.499977e-08 8.475736e-01          N/A       128.52    400847.55
13854    3054.6845    4211.5282 4.452480e-08 4.686752e-08 8.475736e-01          N/A       128.52    400847.55
13855    3054.9021    4211.8311 4.933082e-08 4.425111e-08 8.475736e-01          N/A       128.52    400847.55
13856    3055.1183    4212.1287 4.532772e-08 4.672684e-08 8.475736e-01          N/A       128.52    400847.55
13857    3055.3361    4212.4316 4.568137e-08 4.461085e-08 8.475736e-01          N/A       128.52    400847.55
13858    3055.5540    4212.7349 4.570896e-08 4.493620e-08 8.475736e-01          N/A       128.52    400847.55
13859    3055.7724    4213.0389 4.696680e-08 4.485902e-08 8.475736e-01          N/A       128.52    400847.55
13860    3055.9888    4213.3379 4.436790e-08 4.673589e-08 8.475736e-01          N/A       128.52    400847.55
13861    3056.2074    4213.6435 4.919942e-08 4.409497e-08 8.475736e-01          N/A       128.52    400847.55
13862    3056.4250    4213.9459 4.517204e-08 4.659245e-08 8.475736e-01          N/A       128.52    400847.55
13863    3056.6427    4214.2480 4.552537e-08 4.447431e-08 8.475736e-01          N/A       128.52    400847.55
13864    3056.8612    4214.5527 4.557220e-08 4.478109e-08 8.475736e-01          N/A       128.52    400847.55
13865    3057.0789    4214.8559 4.681140e-08 4.471877e-08 8.475736e-01          N/A       128.52    400847.55
13866    3057.2987    4215.1652 4.421156e-08 4.660474e-08 8.475736e-01          N/A       128.52    400847.55
13867    3057.5157    4215.4656 4.906850e-08 4.393940e-08 8.475736e-01          N/A       128.52    400847.55
13868    3057.7330    4215.7658 4.501693e-08 4.645855e-08 8.475736e-01          N/A       128.52    400847.55
13869    3057.9512    4216.0714 4.536993e-08 4.433826e-08 8.475736e-01          N/A       128.52    400847.55
13870    3058.1693    4216.3743 4.543594e-08 4.462654e-08 8.475736e-01          N/A       128.52    400847.55
13871    3058.3863    4216.6723 4.665657e-08 4.457904e-08 8.475736e-01          N/A       128.52    400847.55
13872    3058.6039    4216.9748 4.405579e-08 4.647406e-08 8.475736e-01          N/A       128.52    400847.55
13873    3058.8213    4217.2756 4.893805e-08 4.378439e-08 8.475736e-01          N/A       128.52    400847.55
13874    3059.0410    4217.5807 4.486238e-08 4.632514e-08 8.475736e-01          N/A       128.52    400847.55
13875    3059.2590    4217.8836 4.521505e-08 4.420270e-08 8.475736e-01          N/A       128.52    400847.55
13876    3059.4772    4218.1882 4.530016e-08 4.447254e-08 8.475736e-01          N/A       128.52    400847.55
13877    3059.6956    4218.4928 4.650229e-08 4.443980e-08 8.475736e-01          N/A       128.52    400847.55
13878    3059.9142    4218.7979 4.390059e-08 4.634385e-08 8.475736e-01          N/A       128.52    400847.55
13879    3060.1320    4219.1004 4.880807e-08 4.362994e-08 8.475736e-01          N/A       128.52    400847.55
13880    3060.3502    4219.4052 4.470838e-08 4.619221e-08 8.475736e-01          N/A       128.52    400847.55
13881    3060.5701    4219.7160 4.506073e-08 4.406763e-08 8.475736e-01          N/A       128.52    400847.55
13882    3060.7869    4220.0148 4.516488e-08 4.431910e-08 8.475736e-01          N/A       128.53    400847.55
13883    3061.0035    4220.3139 4.634856e-08 4.430107e-08 8.475736e-01          N/A       128.53    400847.55
13884    3061.2202    4220.6115 4.374594e-08 4.621412e-08 8.475736e-01          N/A       128.53    400847.55
13885    3061.4376    4220.9131 4.867856e-08 4.347604e-08 8.475736e-01          N/A       128.53    400847.55
13886    3061.6560    4221.2174 4.455495e-08 4.605975e-08 8.475736e-01          N/A       128.53    400847.55
13887    3061.8749    4221.5256 4.490697e-08 4.393305e-08 8.475736e-01          N/A       128.53    400847.55
13888    3062.0927    4221.8286 4.503008e-08 4.416622e-08 8.475736e-01          N/A       128.53    400847.55
13889    3062.3116    4222.1357 4.619540e-08 4.416284e-08 8.475736e-01          N/A       128.53    400847.55
13890    3062.5309    4222.4434 4.359185e-08 4.608485e-08 8.475736e-01          N/A       128.53    400847.55
13891    3062.7482    4222.7437 4.854952e-08 4.332270e-08 8.475736e-01          N/A       128.55    400847.55
13892    3062.9660    4223.0457 4.440206e-08 4.592778e-08 8.475736e-01          N/A       128.55    400847.55
13893    3063.1849    4223.3521 4.475377e-08 4.379895e-08 8.475736e-01          N/A       128.55    400847.55
13894    3063.4026    4223.6536 4.489578e-08 4.401389e-08 8.475736e-01          N/A       128.55    400847.55
13895    3063.6204    4223.9553 4.604278e-08 4.402511e-08 8.475736e-01          N/A       128.55    400847.55
13896    3063.8392    4224.2617 4.343832e-08 4.595605e-08 8.475736e-01          N/A       128.55    400847.55
13897    3064.0587    4224.5668 4.842094e-08 4.316992e-08 8.475736e-01          N/A       128.55    400847.55
13898    3064.2772    4224.8714 4.424973e-08 4.579788e-08 8.475736e-01          N/A       128.55    400847.55
13899    3064.4948    4225.1733 4.460111e-08 4.366534e-08 8.475736e-01          N/A       128.55    400847.55
13900    3064.7138    4225.4791 4.476195e-08 4.386210e-08 8.475736e-01 2.678585e-02       128.55    400847.55
13901    3064.9310    4225.7803 4.589072e-08 4.388788e-08 8.475736e-01          N/A       128.55    400847.55
13902    3065.1493    4226.0854 4.328534e-08 4.582771e-08 8.475736e-01          N/A       128.55    400847.55
13903    3065.3670    4226.3873 4.829283e-08 4.301768e-08 8.475736e-01          N/A       128.55    400847.55
13904    3065.5861    4226.6947 4.409794e-08 4.566885e-08 8.475736e-01          N/A       128.55    400847.55
13905    3065.8043    4226.9973 4.444901e-08 4.353221e-08 8.475736e-01          N/A       128.55    400847.55
13906    3066.0236    4227.3063 4.462861e-08 4.371087e-08 8.475736e-01          N/A       128.55    400847.55
13907    3066.2416    4227.6110 4.573920e-08 4.375114e-08 8.475736e-01          N/A       128.55    400847.55
13908    3066.4610    4227.9165 4.313291e-08 4.570027e-08 8.475736e-01          N/A       128.55    400847.55
13909    3066.6831    4228.2207 4.816518e-08 4.286600e-08 8.475736e-01          N/A       128.55    400847.55
13910    3066.9012    4228.5246 4.394671e-08 4.554029e-08 8.475736e-01          N/A       128.55    400847.55
13911    3067.1191    4228.8269 4.429746e-08 4.339956e-08 8.475736e-01          N/A       128.55    400847.55
13912    3067.3388    4229.1360 4.449575e-08 4.356018e-08 8.475736e-01          N/A       128.55    400847.55
13913    3067.5555    4229.4347 4.558823e-08 4.361489e-08 8.475736e-01          N/A       128.55    400847.55
13914    3067.7732    4229.7376 4.298103e-08 4.557816e-08 8.475736e-01          N/A       128.55    400847.55
13915    3067.9916    4230.0428 4.803799e-08 4.271486e-08 8.475736e-01          N/A       128.55    400847.55
13916    3068.2097    4230.3462 4.379602e-08 4.541219e-08 8.475736e-01          N/A       128.55    400847.55
13917    3068.4268    4230.6465 4.414645e-08 4.326739e-08 8.475736e-01          N/A       128.55    400847.55
13918    3068.6447    4230.9499 4.436337e-08 4.341004e-08 8.475736e-01          N/A       128.55    400847.55
13919    3068.8624    4231.2511 4.543781e-08 4.347914e-08 8.475736e-01          N/A       128.55    400847.55
13920    3069.0835    4231.5622 4.282971e-08 4.545649e-08 8.475736e-01          N/A       128.55    400847.55
13921    3069.3016    4231.8654 4.791353e-08 4.256427e-08 8.475736e-01          N/A       128.55    400847.55
13922    3069.5198    4232.1693 4.364588e-08 4.528455e-08 8.475736e-01          N/A       128.55    400847.55
13923    3069.7374    4232.4716 4.399599e-08 4.313569e-08 8.475736e-01          N/A       128.55    400847.55
13924    3069.9594    4232.7896 4.423147e-08 4.326043e-08 8.475736e-01          N/A       128.55    400847.55
13925    3070.1793    4233.0967 4.528793e-08 4.334388e-08 8.475736e-01          N/A       128.55    400847.55
13926    3070.3979    4233.4023 4.267893e-08 4.533526e-08 8.475736e-01          N/A       128.55    400847.55
13927    3070.6190    4233.7128 4.778971e-08 4.241422e-08 8.475736e-01          N/A       128.55    400847.55
13928    3070.8382    4234.0194 4.349627e-08 4.515737e-08 8.475736e-01          N/A       128.55    400847.55
13929    3071.0560    4234.3231 4.384608e-08 4.300448e-08 8.475736e-01          N/A       128.55    400847.55
13930    3071.2736    4234.6261 4.410004e-08 4.311137e-08 8.475736e-01          N/A       128.55    400847.55
13931    3071.4910    4234.9286 4.513859e-08 4.320911e-08 8.475736e-01          N/A       128.55    400847.55
13932    3071.7084    4235.2310 4.252869e-08 4.521447e-08 8.475736e-01          N/A       128.55    400847.55
13933    3071.9257    4235.5331 4.766634e-08 4.226471e-08 8.475736e-01          N/A       128.55    400847.55
13934    3072.1435    4235.8374 4.334721e-08 4.503066e-08 8.475736e-01          N/A       128.55    400847.55
13935    3072.3615    4236.1434 4.369670e-08 4.287373e-08 8.475736e-01          N/A       128.55    400847.55
13936    3072.5789    4236.4465 4.396909e-08 4.296285e-08 8.475736e-01          N/A       128.55    400847.55
13937    3072.7961    4236.7494 4.498979e-08 4.307482e-08 8.475736e-01          N/A       128.55    400847.55
13938    3073.0130    4237.0534 4.237899e-08 4.509412e-08 8.475736e-01          N/A       128.55    400847.55
13939    3073.2307    4237.3574 4.754341e-08 4.211575e-08 8.475736e-01          N/A       128.55    400847.55
13940    3073.4480    4237.6616 4.319868e-08 4.490440e-08 8.475736e-01          N/A       128.55    400847.55
13941    3073.6644    4237.9604 4.354786e-08 4.274346e-08 8.475736e-01          N/A       128.56    400847.55
13942    3073.8816    4238.2633 4.383862e-08 4.281486e-08 8.475736e-01          N/A       128.56    400847.55
13943    3074.0998    4238.5656 4.484153e-08 4.294102e-08 8.475736e-01          N/A       128.56    400847.55
13944    3074.3172    4238.8667 4.222984e-08 4.497420e-08 8.475736e-01          N/A       128.56    400847.55
13945    3074.5333    4239.1660 4.742093e-08 4.196732e-08 8.475736e-01          N/A       128.56    400847.55
13946    3074.7505    4239.4667 4.305069e-08 4.477859e-08 8.475736e-01          N/A       128.56    400847.55
13947    3074.9672    4239.7686 4.339956e-08 4.261366e-08 8.475736e-01          N/A       128.56    400847.55
13948    3075.1845    4240.0707 4.370861e-08 4.266740e-08 8.475736e-01          N/A       128.56    400847.55
13949    3075.4024    4240.3782 4.469380e-08 4.280770e-08 8.475736e-01          N/A       128.56    400847.55
13950    3075.6197    4240.6808 4.208122e-08 4.485471e-08 8.475736e-01          N/A       128.56    400847.55
13951    3075.8364    4240.9800 4.729889e-08 4.181942e-08 8.475736e-01          N/A       128.56    400847.55
13952    3076.0540    4241.2863 4.290324e-08 4.465325e-08 8.475736e-01          N/A       128.58    400847.55
13953    3076.2732    4241.5948 4.325180e-08 4.248432e-08 8.475736e-01          N/A       128.58    400847.55
13954    3076.4906    4241.9002 4.357907e-08 4.252048e-08 8.475736e-01          N/A       128.58    400847.55
13955    3076.7084    4242.2032 4.454661e-08 4.267486e-08 8.475736e-01          N/A       128.58    400847.55
13956    3076.9258    4242.5076 4.193314e-08 4.473566e-08 8.475736e-01          N/A       128.58    400847.55
13957    3077.1437    4242.8135 4.717730e-08 4.167206e-08 8.475736e-01          N/A       128.58    400847.55
13958    3077.3618    4243.1172 4.275632e-08 4.452835e-08 8.475736e-01          N/A       128.58    400847.55
13959    3077.5813    4243.4277 4.310457e-08 4.235546e-08 8.475736e-01          N/A       128.58    400847.55
13960    3077.7991    4243.7290 4.345000e-08 4.237409e-08 8.475736e-01          N/A       128.58    400847.55
13961    3078.0163    4244.0311 4.439995e-08 4.254251e-08 8.475736e-01          N/A       128.58    400847.55
13962    3078.2339    4244.3325 4.178560e-08 4.461703e-08 8.475736e-01          N/A       128.58    400847.55
13963    3078.4514    4244.6337 4.705614e-08 4.152524e-08 8.475736e-01          N/A       128.58    400847.55
13964    3078.6687    4244.9337 4.260993e-08 4.440390e-08 8.475736e-01          N/A       128.58    400847.55
13965    3078.8852    4245.2319 4.295787e-08 4.222706e-08 8.475736e-01          N/A       128.58    400847.55
13966    3079.1039    4245.5337 4.332140e-08 4.222823e-08 8.475736e-01          N/A       128.58    400847.55
13967    3079.3229    4245.8412 4.425381e-08 4.241063e-08 8.475736e-01          N/A       128.58    400847.55
13968    3079.5404    4246.1439 4.163859e-08 4.449883e-08 8.475736e-01          N/A       128.58    400847.55
13969    3079.7590    4246.4487 4.693541e-08 4.137894e-08 8.475736e-01          N/A       128.58    400847.55
13970    3079.9768    4246.7522 4.246406e-08 4.427991e-08 8.475736e-01          N/A       128.58    400847.55
13971    3080.1949    4247.0557 4.281170e-08 4.209912e-08 8.475736e-01          N/A       128.58    400847.55
13972    3080.4121    4247.3563 4.319325e-08 4.208289e-08 8.475736e-01          N/A       128.58    400847.55
13973    3080.6306    4247.6622 4.410821e-08 4.227923e-08 8.475736e-01          N/A       128.58    400847.55
13974    3080.8489    4247.9675 4.149210e-08 4.438106e-08 8.475736e-01          N/A       128.58    400847.55
13975    3081.0683    4248.2766 4.681513e-08 4.123317e-08 8.475736e-01          N/A       128.58    400847.55
13976    3081.2870    4248.5833 4.231873e-08 4.415636e-08 8.475736e-01          N/A       128.58    400847.55
13977    3081.5058    4248.8917 4.266606e-08 4.197164e-08 8.475736e-01          N/A       128.58    400847.55
13978    3081.7232    4249.1920 4.306558e-08 4.193808e-08 8.475736e-01          N/A       128.58    400847.55
13979    3081.9409    4249.4950 4.396313e-08 4.214830e-08 8.475736e-01          N/A       128.58    400847.55
13980    3082.1584    4249.7968 4.134615e-08 4.426372e-08 8.475736e-01          N/A       128.58    400847.55
13981    3082.3763    4250.1012 4.669527e-08 4.108793e-08 8.475736e-01          N/A       128.58    400847.55
13982    3082.5937    4250.4029 4.217391e-08 4.403325e-08 8.475736e-01          N/A       128.58    400847.55
13983    3082.8125    4250.7049 4.252094e-08 4.184463e-08 8.475736e-01          N/A       128.58    400847.55
13984    3083.0299    4251.0066 4.293836e-08 4.179379e-08 8.475736e-01          N/A       128.58    400847.55
13985    3083.2478    4251.3109 4.381857e-08 4.201784e-08 8.475736e-01          N/A       128.58    400847.55
13986    3083.4662    4251.6162 4.120072e-08 4.414679e-08 8.475736e-01          N/A       128.58    400847.55
13987    3083.6837    4251.9158 4.657586e-08 4.094321e-08 8.475736e-01          N/A       128.58    400847.55
13988    3083.9013    4252.2183 4.202962e-08 4.391059e-08 8.475736e-01          N/A       128.58    400847.55
13989    3084.1219    4252.5270 4.237635e-08 4.171807e-08 8.475736e-01          N/A       128.58    400847.55
13990    3084.3413    4252.8361 4.281160e-08 4.165002e-08 8.475736e-01          N/A       128.58    400847.55
13991    3084.5598    4253.1431 4.367454e-08 4.188786e-08 8.475736e-01          N/A       128.58    400847.55
13992    3084.7777    4253.4453 4.105582e-08 4.403029e-08 8.475736e-01          N/A       128.58    400847.55
13993    3084.9959    4253.7501 4.645687e-08 4.079901e-08 8.475736e-01          N/A       128.58    400847.55
13994    3085.2140    4254.0548 4.188586e-08 4.378838e-08 8.475736e-01          N/A       128.58    400847.55
13995    3085.4322    4254.3599 4.223228e-08 4.159197e-08 8.475736e-01          N/A       128.58    400847.55
13996    3085.6516    4254.6679 4.268530e-08 4.150677e-08 8.475736e-01          N/A       128.58    400847.55
13997    3085.8690    4254.9682 4.353102e-08 4.175835e-08 8.475736e-01          N/A       128.58    400847.55
13998    3086.0872    4255.2732 4.091145e-08 4.391421e-08 8.475736e-01          N/A       128.58    400847.55
13999    3086.3059    4255.5793 4.633831e-08 4.065534e-08 8.475736e-01          N/A       128.58    400847.55
14000    3086.5238    4255.8834 4.174261e-08 4.366660e-08 8.475736e-01 2.678678e-02       128.58    400847.55
14001    3086.7422    4256.1882 4.208873e-08 4.146633e-08 8.475736e-01          N/A       128.58    400847.55
14002    3086.9613    4256.4974 4.255946e-08 4.136404e-08 8.475736e-01          N/A       128.58    400847.55
14003    3087.1806    4256.8065 4.338803e-08 4.162930e-08 8.475736e-01          N/A       128.58    400847.55
14004    3087.3991    4257.1108 4.076759e-08 4.379855e-08 8.475736e-01          N/A       128.58    400847.55
14005    3087.6175    4257.4161 4.622018e-08 4.051218e-08 8.475736e-01          N/A       128.58    400847.55
14006    3087.8355    4257.7192 4.159987e-08 4.354527e-08 8.475736e-01          N/A       128.58    400847.55
14007    3088.0542    4258.0253 4.194569e-08 4.134114e-08 8.475736e-01          N/A       128.58    400847.55
14008    3088.2728    4258.3299 4.243407e-08 4.122182e-08 8.475736e-01          N/A       128.58    400847.55
14009    3088.4903    4258.6328 4.324554e-08 4.150072e-08 8.475736e-01          N/A       128.58    400847.55
14010    3088.7106    4258.9444 4.062425e-08 4.368331e-08 8.475736e-01          N/A       128.58    400847.55
14011    3088.9280    4259.2472 4.610247e-08 4.036954e-08 8.475736e-01          N/A       128.58    400847.55
14012    3089.1479    4259.5533 4.145766e-08 4.342437e-08 8.475736e-01          N/A       128.58    400847.55
14013    3089.3660    4259.8571 4.180318e-08 4.121640e-08 8.475736e-01          N/A       128.59    400847.55
14014    3089.5836    4260.1604 4.230913e-08 4.108012e-08 8.475736e-01          N/A       128.59    400847.55
14015    3089.8005    4260.4601 4.310358e-08 4.137260e-08 8.475736e-01          N/A       128.59    400847.55
14016    3090.0189    4260.7649 4.048143e-08 4.356848e-08 8.475736e-01          N/A       128.59    400847.55
14017    3090.2383    4261.0736 4.598519e-08 4.022741e-08 8.475736e-01          N/A       128.59    400847.55
14018    3090.4560    4261.3773 4.131595e-08 4.330391e-08 8.475736e-01          N/A       128.59    400847.55
14019    3090.6749    4261.6832 4.166118e-08 4.109211e-08 8.475736e-01          N/A       128.59    400847.55
14020    3090.8921    4261.9844 4.218465e-08 4.093893e-08 8.475736e-01          N/A       128.59    400847.55
14021    3091.1066    4262.2772 4.296213e-08 4.124495e-08 8.475736e-01          N/A       128.59    400847.55
14022    3091.3251    4262.5822 4.033913e-08 4.345407e-08 8.475736e-01          N/A       128.59    400847.55
14023    3091.5484    4262.8936 4.586834e-08 4.008580e-08 8.475736e-01          N/A       128.59    400847.55
14024    3091.7661    4263.1955 4.117476e-08 4.318388e-08 8.475736e-01          N/A       128.59    400847.55
14025    3091.9844    4263.4991 4.151969e-08 4.096827e-08 8.475736e-01          N/A       128.59    400847.55
14026    3092.2027    4263.8035 4.206061e-08 4.079825e-08 8.475736e-01          N/A       128.59    400847.55
14027    3092.4208    4264.1070 4.282173e-08 4.111776e-08 8.475736e-01          N/A       128.59    400847.55
14028    3092.6396    4264.4133 4.019734e-08 4.334007e-08 8.475736e-01          N/A       128.59    400847.55
14029    3092.8576    4264.7176 4.575305e-08 3.994470e-08 8.475736e-01          N/A       128.59    400847.55
14030    3093.0765    4265.0249 4.103408e-08 4.306429e-08 8.475736e-01          N/A       128.59    400847.55
14031    3093.2948    4265.3291 4.137871e-08 4.084488e-08 8.475736e-01          N/A       128.59    400847.55
14032    3093.5123    4265.6314 4.193702e-08 4.065807e-08 8.475736e-01          N/A       128.59    400847.55
14033    3093.7297    4265.9317 4.268403e-08 4.099103e-08 8.475736e-01          N/A       128.59    400847.55
14034    3093.9482    4266.2399 4.005606e-08 4.322648e-08 8.475736e-01          N/A       128.59    400847.55
14035    3094.1696    4266.5512 4.563967e-08 3.980411e-08 8.475736e-01          N/A       128.59    400847.55
14036    3094.3867    4266.8520 4.089390e-08 4.294513e-08 8.475736e-01          N/A       128.59    400847.55
14037    3094.6058    4267.1592 4.123824e-08 4.072193e-08 8.475736e-01          N/A       128.59    400847.55
14038    3094.8242    4267.4627 4.181388e-08 4.051840e-08 8.475736e-01          N/A       128.59    400847.55
14039    3095.0421    4267.7661 4.254683e-08 4.086475e-08 8.475736e-01          N/A       128.59    400847.55
14040    3095.2599    4268.0680 3.991529e-08 4.311330e-08 8.475736e-01          N/A       128.59    400847.55
14041    3095.4779    4268.3718 4.552669e-08 3.966402e-08 8.475736e-01          N/A       128.59    400847.55
14042    3095.6964    4268.6759 4.075423e-08 4.282640e-08 8.475736e-01          N/A       128.59    400847.55
14043    3095.9157    4268.9855 4.109828e-08 4.059943e-08 8.475736e-01          N/A       128.59    400847.55
14044    3096.1337    4269.2883 4.169118e-08 4.037924e-08 8.475736e-01          N/A       128.59    400847.55
14045    3096.3523    4269.5941 4.241013e-08 4.073893e-08 8.475736e-01          N/A       128.59    400847.55
14046    3096.5698    4269.8972 3.977503e-08 4.300053e-08 8.475736e-01          N/A       128.59    400847.55
14047    3096.7884    4270.2030 4.541412e-08 3.952445e-08 8.475736e-01          N/A       128.59    400847.55
14048    3097.0071    4270.5090 4.061507e-08 4.270810e-08 8.475736e-01          N/A       128.59    400847.55
14049    3097.2256    4270.8128 4.095882e-08 4.047737e-08 8.475736e-01          N/A       128.59    400847.55
14050    3097.4443    4271.1190 4.156893e-08 4.024058e-08 8.475736e-01          N/A       128.59    400847.55
14051    3097.6635    4271.4254 4.227392e-08 4.061357e-08 8.475736e-01          N/A       128.59    400847.55
14052    3097.8822    4271.7313 3.963527e-08 4.288817e-08 8.475736e-01          N/A       128.59    400847.55
14053    3098.1002    4272.0344 4.530196e-08 3.938537e-08 8.475736e-01          N/A       128.59    400847.55
14054    3098.3179    4272.3373 4.047641e-08 4.259022e-08 8.475736e-01          N/A       128.59    400847.55
14055    3098.5361    4272.6410 4.081987e-08 4.035574e-08 8.475736e-01          N/A       128.59    400847.55
14056    3098.7538    4272.9420 4.144712e-08 4.010242e-08 8.475736e-01          N/A       128.59    400847.55
14057    3098.9725    4273.2499 4.213820e-08 4.048866e-08 8.475736e-01          N/A       128.59    400847.55
14058    3099.1920    4273.5531 3.949602e-08 4.277621e-08 8.475736e-01          N/A       128.59    400847.55
14059    3099.4089    4273.8528 4.519020e-08 3.924680e-08 8.475736e-01          N/A       128.59    400847.55
14060    3099.6260    4274.1535 4.033825e-08 4.247277e-08 8.475736e-01          N/A       128.59    400847.55
14061    3099.8443    4274.4585 4.068142e-08 4.023456e-08 8.475736e-01          N/A       128.59    400847.55
14062    3100.0628    4274.7628 4.132574e-08 3.996475e-08 8.475736e-01          N/A       128.59    400847.55
14063    3100.2811    4275.0672 4.200297e-08 4.036420e-08 8.475736e-01          N/A       128.59    400847.55
14064    3100.4976    4275.3664 3.935728e-08 4.266466e-08 8.475736e-01          N/A       128.59    400847.55
14065    3100.7156    4275.6686 4.507885e-08 3.910873e-08 8.475736e-01          N/A       128.59    400847.55
14066    3100.9341    4275.9747 4.020058e-08 4.235575e-08 8.475736e-01          N/A       128.59    400847.55
14067    3101.1516    4276.2759 4.054346e-08 4.011382e-08 8.475736e-01          N/A       128.59    400847.55
14068    3101.3695    4276.5791 4.120481e-08 3.982759e-08 8.475736e-01          N/A       128.59    400847.55
14069    3101.5875    4276.8817 4.186823e-08 4.024018e-08 8.475736e-01          N/A       128.59    400847.55
14070    3101.8067    4277.1879 3.921903e-08 4.255351e-08 8.475736e-01          N/A       128.59    400847.55
14071    3102.0285    4277.4893 4.496789e-08 3.897115e-08 8.475736e-01          N/A       128.59    400847.55
14072    3102.2531    4277.7959 4.006342e-08 4.223914e-08 8.475736e-01          N/A       128.59    400847.55
14073    3102.4786    4278.1047 4.040601e-08 3.999351e-08 8.475736e-01          N/A       128.59    400847.55
14074    3102.9245    4278.4119 4.108431e-08 3.969092e-08 8.475736e-01          N/A       128.59    400847.55
14075    3103.1477    4278.7040 4.173398e-08 4.011662e-08 8.475736e-01          N/A       128.61    400847.55
14076    3103.3622    4278.9954 3.908128e-08 4.244276e-08 8.475736e-01          N/A       128.61    400847.55
14077    3103.5804    4279.2997 4.485734e-08 3.883407e-08 8.475736e-01          N/A       128.61    400847.55
14078    3103.7985    4279.6031 3.992675e-08 4.212296e-08 8.475736e-01          N/A       128.61    400847.55
14079    3104.0162    4279.9063 4.026905e-08 3.987364e-08 8.475736e-01          N/A       128.61    400847.55
14080    3104.2363    4280.2127 4.096424e-08 3.955474e-08 8.475736e-01          N/A       128.61    400847.55
14081    3104.4528    4280.5124 4.160021e-08 3.999350e-08 8.475736e-01          N/A       128.61    400847.55
14082    3104.6709    4280.8154 3.894403e-08 4.233241e-08 8.475736e-01          N/A       128.61    400847.55
14083    3104.8905    4281.1248 4.474719e-08 3.869749e-08 8.475736e-01          N/A       128.61    400847.55
14084    3105.1088    4281.4296 3.979057e-08 4.200720e-08 8.475736e-01          N/A       128.61    400847.55
14085    3105.3273    4281.7333 4.013259e-08 3.975420e-08 8.475736e-01          N/A       128.61    400847.55
14086    3105.5453    4282.0368 4.084461e-08 3.941906e-08 8.475736e-01          N/A       128.61    400847.55
14087    3105.7627    4282.3381 4.146692e-08 3.987115e-08 8.475736e-01          N/A       128.61    400847.55
14088    3105.9796    4282.6382 3.880728e-08 4.222246e-08 8.475736e-01          N/A       128.61    400847.55
14089    3106.1975    4282.9408 4.463743e-08 3.856140e-08 8.475736e-01          N/A       128.61    400847.55
14090    3106.4155    4283.2451 3.965489e-08 4.189185e-08 8.475736e-01          N/A       128.61    400847.55
14091    3106.6353    4283.5547 3.999662e-08 3.963917e-08 8.475736e-01          N/A       128.61    400847.55
14092    3106.8536    4283.8582 4.072542e-08 3.928386e-08 8.475736e-01          N/A       128.61    400847.55
14093    3107.0711    4284.1602 4.133411e-08 3.975617e-08 8.475736e-01          N/A       128.61    400847.55
14094    3107.2888    4284.4622 3.867102e-08 4.211290e-08 8.475736e-01          N/A       128.61    400847.55
